,user,timestamp,comment,y_label,likes,hasReplies,replies.commentText
556,Jaham Sanwich,1555000485134,I’m literally eating chicken nuggets and and a hamburger right now 😂,0.0,0,False,
557,Amal Awan,1555000485136,Why does that girl remind me of an edgy tumblr girl lol,0.0,0,False,
558,avocadaux :D,1555000485138,"How many times do we gotta tell yall vegans 
“wE’rE hErE fOR a GoOd tImE noT a LonG tImE 1!!!1!”",0.0,0,False,
559,no jams here,1555000485141,"Look i LOVE animals but i also love eating burgers and bacon and steak! And animals are here for us to eat, we need a different source of protein besides nuts and eggs.",0.0,0,True,
560,Caelan Riley Friesen,1555000486131,"""CaPiTaLiSm Is ThE pRoBlEm"" 

Meanwhile socialist countries around the world are starving their citizens. Keep dreaming leftie",0.0,72,True,
561,Frankie Griffith,1555000486134,3:30 had me laughing,0.0,0,False,
562,shivansh Harish,1555000486136,its okay if you choose what you want to eat but I really hate it when people become nosy and meat eaters start shaming vegetarians or vegans start shaming meat eaters,0.0,0,False,
563,Michael Spooner,1555000486138,yes they are,0.0,0,False,
564,Michael Spooner,1555000486140,yea cuz some vegans hate there own brothers and sisters well we are all brothers and sisters at arms so we need to defend,0.0,0,False,
565,Michael Spooner,1555000486141,well no cuz cuts or openings cause sickness not meat well some times yes but you got to cook it or make that meal safe,0.0,0,False,
566,Michael Spooner,1555000486143,animals take lives so why cant we take theres,0.0,0,False,
567,Michael Spooner,1555000486145,both are the right diet  if we didnt eat meat we would be dumber than rocks if we always ate meat then we can get something bad so yea you should mix both in to a little stew and try it then everyone can like the same cadagorey of food as a other person,0.0,0,False,
568,Jermaine J,1555000486147,"Do you choose to take a life or choose to take love? Plants are living things, therefore they have lives.",0.0,0,True,
569,Adam Bako,1555000486150,Why are so vegas so always angry?,0.0,0,False,
570,XxKrooKxX,1555000486152,Bruh some of these vegans are bad representations,0.0,0,False,
571,Pecanjoe,1555000486153,"All the vegans look like a bunch of hippies, the other guys 👌",0.0,0,False,
572,Sabrina Ouenzar,1555000486155,"How is the girl «vegetarian for 24years and vegan for 13years» and still not old enough TO NOT ACT LIKE A 4yo BRAT? You'd think at 37+ years you would act in a more normal, adult way",0.0,0,False,
573,Stupid Comments official,1555000486157,She needs to go eat grass,0.0,0,False,
574,Jarlaxle Daerthe,1555000486159,"I was on the fence but after watching this I am now totally convinced...



Veganism is a mental illness.",0.0,0,False,
575,J-Brazen,1555000486160,When the girl with the braids  started talking I just immediately started to hate her more.,0.0,625,True,
576,sahara notthedesert,1555000486163,Girl with the braids has teeth like a herbivore,0.0,0,False,
577,Charles Harvey,1555000486164,It would be impossible for the vegans to be more self righteous,0.0,0,False,
578,Brandi Juntunen,1555000486176,Do vegans not know they need protein?,0.0,0,False,
579,SchweppesLemon,1555000486178,"If you look at it objectively veganism is actually a very logical choice. Or, at least to cut down on meat consumption if nothing else. It's a shame most vegans are unpleasant and not very logical at all, I think veganism/vegatarianism could gain a lot of traction if they had prominent and likeable figures advocating for it with logical arguments instead of basing it all on feelings.",1.0,1,True,
580,Chér,1554395687175,Is it bad that I could tell who the vegans are from just seeing them at the beginning,0.0,0,False,
581,Mr. Hot Potato,1554395687177,That vegan girl looks likes a crack whore,0.0,1,False,
582,Кирилл Горшенин,1554395687179,"such a bad representation of the vegan community!! I am vegan myself and I want you to know that all of us think differently and have different values. I am absolutely against the half of what they were saying (esp. the girl), I do not value fish as much as a human and I think that the basis of our diets should be the comfort and awareness. I would never push my ideals or judge anyone for what they eat as mush as I want everyone to respect my choice. And FYI that is a very popular among vegans",1.0,2,False,
583,Space Ticker,1554395687181,ok but the reason why humans are on top of the food chain is to balance things out But because of how big are top have gotten and smaller everything else has gotten they put bad things in everything now even in vegetables  to help them produce more but that stuff is bad.,0.0,0,False,
584,Brandon Martin,1554395687183,I knew who all the vegans were immediately,0.0,0,False,
585,Grace Mae,1554395687184,this dude with a bandanna 😤,0.0,0,False,
586,Grace Mae,1554395687186,2:09 from a chicken???,0.0,0,False,
587,Grace Mae,1554395687188,humans are superior lol,0.0,0,False,
588,Gerard Briones,1554395687189,The Blonde woman is annoying. Perfect example why people end up disliking vegans,0.0,0,False,
589,ANDREW VESCO,1554395687191,Eat more meat just to p*ss them of,0.0,0,False,
590,Leslie Serrano,1554395687193,so capitalism is the issue huh? umm so  do we go communist? ummm?,0.0,0,False,
591,Zz Metice,1554395687194,"“Can u grab a hamburger from McDonald’s for 99 cents, for sure” WHAT MCDONALDS TO YALL BE GOING TO IN CALIFORNIA I NEED TO KNOW",0.0,0,False,
592,DaisyDrawsStuff,1554395687196,"I've been vegan for years but i definitely didnt find all of the vegans convincing. The girl was just plain rude and the guy who said he values a fish the same as a human, hell no. If i was to help any cause i will always gravitate towards helping people in need",1.0,1,False,
593,synocat,1554395687197,so broke hippies vs normal people?,0.0,0,False,
594,Andrew Michaels,1554395687200,"Let’s be honest now, it wasn’t hard to spot the weird ass dressed vegans 😂😂😂",0.0,0,False,
595,Idlan Rafiqi,1554395687204,"49 years old , die while eating a bucket full of ice cream , WTF",0.0,0,False,
596,Manchester United,1554395687205,Why is veganism always represented by these Obnoxious twats,0.0,0,False,
597,Jamie McQ,1554395687207,I swear I'd love to see this topic again because the vegans in this video ain't it,0.0,1,False,
598,Anthony Curnow,1554395687209,All the vegans they got are such stereotypes. I wish they had gotten more variety within both sides. All the vegans they got had the same opinion,0.0,1,False,
599,Mythic117,1554222887210,The funny thing is I could tell who were the vegans before they said so.,0.0,0,False,
600,Evan wilcox,1554222887786,the woman could have been a lot taller if she was not vegan/vegetarian,0.0,0,False,
601,sabrina claire,1554222887788,Veganism can be great for some but not for all.. It did not work for me but I respect the lifestyle choice it just isn’t for everyone.,0.0,0,False,
602,Gilbert Gonzalez,1554222887790,"Vegans are much weaker than meat eaters, vegans tend to not be able to have as much energy as meat eaters. Vegans also tend to die quicker because their bodies can’t get as much nutrients as if they were to eat meat.",0.0,0,False,
603,Louis Harley Aguilar,1554222887791,Well we dont have 2+ chambers in our stomach to only digest plants and we dont have tiny digestive systems only to break down meat. Were fkn omnivores with a medium sized digestive system that is meant for both meats and veggies. That is the middle ground.  Being human,0.0,0,False,
604,Jae Ortiz,1554222887793,Capitalism and factory farming huh?...hmm... ya know Im cool if you dont eat meat. Just dont bring it up and act like youre right about your choice and everyone else's choice is wrong and then act like youre right in every single little thing. Obviously some animals are here to eat and not everyone is gonna eat a flower😂😂,0.0,0,False,
605,Diego Molina,1554222887795,1:48 what,0.0,0,False,
606,ivazie,1554222887796,they shouldve brought in a meat eater thats from a more rural area where farm animals are raised,0.0,0,False,
607,A Quiet Place,1554222887798,"the very first clip they showed: happens
Me: oh boy here we go",0.0,0,False,
608,Ella McMillin,1554222887800,1:59 you could say the same thing about abortion,0.0,0,False,
609,Wglass90,1554222887802,"It wouldn't surprise me if the walking cliché with the tattoos and nose piercing was also a member of Antifa with her nonsensical Anti-Capitalist rhetoric, which at the same time makes no logical sense since she didn't agree that ""It wasn't expensive"" to eat healthy, indicating that the value standard of fresh fruit and vegetables is fine the way it is. A complete misinformed hypocritical airhead if I ever saw one. Humans are natural Omnivores, and any one-sided diet (whether it's Meat or Vegetables) breaks the natural life cycle.",0.0,0,False,
610,Luke Heard,1554222887803,When I eat it is the food that is scared- Ron Swanson,0.0,0,False,
611,dr nayk,1554222887805,Literally no one is talking sense.,0.0,0,False,
612,Dylan Larson,1554222887807,"That vegan women is such a dumbass. Trying to say we have enough vegan food for everyone, we don’t even have enough food for everyone people stave every day",0.0,0,False,
613,Althea Garcia,1554222887809,the woman is the type of vegan that ppl make memes about lmao,0.0,1798,True,
614,Michael PIZZAMEN,1554222887811,Hahahahaah “Maybe you value fish at a higher level”🤣,0.0,0,False,
615,Smug116,1554222887813,The vegans look like vegans lol,0.0,0,False,
616,Mounaosman Elmi,1554222887815,"Well first of all, humans are not animals",0.0,0,True,
617,Lydia Campbell,1554222887817,I think the vegan girl is broke,0.0,0,False,
618,Sis Jasmine,1554222887818,"I'm okay with Vegans, I tried to be Vegetarian few months ago and I can't give up chicken and seafood. But what I am not okay with is some vegan will force meat eaters to be vegan because of certain reasons. Also meat eaters forcing vegan to try meat, to me that's rude and not okay at all. There's a religion where you need to be vegan for example Hindu or because of allergies. At the end of the day it's your choice what you want to be.",0.0,0,False,
619,Kaysa Øyan,1554222887820,The guy with braids is beautiful just sayin,0.0,1,False,
